date,difficulty,market_price
2017-05-09,521974519553.0,1651.1
2017-05-13,559970892890.0,1692.88
2017-05-17,559970892890.0,1708.99
2017-05-21,559970892890.0,2008.84
2017-05-25,595921917085.0,2421.49
2017-05-29,595921917085.0,2177.38
2017-06-02,595921917085.0,2409.93
2017-06-06,678760110082.0,2699.12
2017-06-10,678760110082.0,2825.14
2017-06-14,678760110082.0,2706.0
2017-06-18,711697198173.0,2629.76
2017-06-22,711697198173.0,2658.69
2017-06-26,711697198173.0,2502.03
2017-06-30,711697198173.0,2541.69
2017-07-04,708659466230.0,2549.93
2017-07-08,708659466230.0,2502.86
2017-07-12,708659466230.0,2310.93
2017-07-16,804525194568.0,1972.29
2017-07-20,804525194568.0,2265.21
2017-07-24,804525194568.0,2748.36
2017-07-28,860221984436.0,2656.53
2017-08-01,860221984436.0,2862.9
2017-08-05,860221984436.0,2856.52
2017-08-09,888074709977.536,3408.75
2017-08-13,923233068448.0,3868.52
2017-08-17,923233068448.0,4375.8
2017-08-21,923233068448.0,4054.6
2017-08-25,888171856257.0,4331.77
2017-08-29,888171856257.0,4376.66
2017-09-02,888171856257.0,4908.41
2017-09-06,903315386418.901,4385.02
2017-09-10,922724699725.0,4330.87
2017-09-14,922724699725.0,3865.22
2017-09-18,1052185622754.52,3678.53
2017-09-22,1103400932964.0,3600.92
2017-09-26,1103400932964.0,3931.98
2017-09-30,1103400932964.0,4164.27
2017-10-04,1123863285132.0,4308.33
2017-10-08,1123863285132.0,4439.46
2017-10-12,1123863285132.0,4822.17
2017-10-16,1196792694098.0,5691.69
2017-10-20,1196792694098.0,5697.16
2017-10-24,1196792694098.0,5900.59
2017-10-28,1452839779145.0,5769.89
2017-11-01,1452839779145.0,6416.07
2017-11-05,1452839779145.0,7365.99
2017-11-09,1452839779145.0,7468.44
2017-11-13,1364422081125.0,5890.08
2017-11-17,1364422081125.0,7868.77
2017-11-21,1364422081125.0,8242.81
2017-11-25,1347001430558.0,8212.78
2017-11-29,1347001430558.0,9919.0
2017-12-03,1347001430558.0,10912.87
2017-12-07,1590896927258.0,13843.93
2017-12-11,1590896927258.0,15068.95
2017-12-15,1590896927258.0,16408.15
2017-12-19,1873105475221.0,18911.79
2017-12-23,1873105475221.0,13776.61
2017-12-27,1873105475221.0,15677.99
2017-12-31,1873105475221.0,12612.54
2018-01-04,1931136454487.0,15039.24
2018-01-08,1931136454487.0,16192.91
2018-01-12,1931136454487.0,13285.55
2018-01-16,2227847638503.0,13554.14
2018-01-20,2227847638503.0,11506.51
2018-01-24,2227847638503.0,10831.49
2018-01-28,2603077300218.0,11431.37
2018-02-01,2603077300218.0,10204.0
2018-02-05,2603077300218.0,8202.06
2018-02-09,2874674234415.0,8245.08
2018-02-13,2874674234415.0,8895.72
2018-02-17,2874674234415.0,10178.56
2018-02-21,3007383866429.0,11245.98
2018-02-25,3007383866429.0,9699.76
2018-03-01,3007383866429.0,10332.14
2018-03-05,3233581400367.21,11516.83
2018-03-09,3290605988755.0,9324.5
2018-03-13,3290605988755.0,9130.0
2018-03-17,3290605988755.0,8297.89
2018-03-21,3462542391191.0,8909.95
2018-03-25,3462542391191.0,8533.76
2018-03-29,3462542391191.0,7950.61
2018-04-02,3511060552899.0,6827.54
2018-04-06,3511060552899.0,6786.66
2018-04-10,3511060552899.0,6784.41
2018-04-14,3796188328004.62,7895.25
2018-04-18,3839316899029.0,7907.19
2018-04-22,3839316899029.0,8930.6
2018-04-26,3839316899029.0,8870.14
2018-04-30,4022059196164.0,9398.4
2018-05-04,4022059196164.0,9753.35
2018-05-08,4022059196164.0,9369.16
2018-05-12,4143878474754.0,8396.83
2018-05-16,4143878474754.0,8471.06
2018-05-20,4143878474754.0,8242.07
2018-05-24,4219142059012.62,7511.91
2018-05-28,4306949573981.0,7344.56
2018-06-01,4306949573981.0,7489.66
2018-06-05,4415593341673.57,7495.47
2018-06-09,4940704885521.0,7615.54
2018-06-13,4940704885521.0,6553.0
2018-06-17,4940704885521.0,6488.68
2018-06-21,5077499034879.0,6760.83
2018-06-25,5077499034879.0,6157.04
2018-06-29,5077499034879.0,5878.14
2018-07-03,5363678461481.0,6626.44
2018-07-07,5363678461481.0,6628.59
2018-07-11,5363678461481.0,6329.27
2018-07-15,5363678461481.0,6248.84
2018-07-19,5178671069072.0,7371.11
2018-07-23,5178671069072.0,7406.66
2018-07-27,5178671069072.0,7939.81
2018-07-31,5949437371609.0,8171.49
2018-08-04,5949437371610.0,7414.77
2018-08-08,5949437371610.0,6718.23
2018-08-12,6389316883512.0,6227.85
2018-08-16,6389316883512.0,6270.67
2018-08-20,6389316883512.0,6486.58
2018-08-24,6505039002077.41,6525.96
2018-08-28,6727225469723.0,6901.26
2018-09-01,6727225469723.0,7018.78
2018-09-05,6727225469723.0,7359.19
2018-09-09,7019199231177.0,6184.06
2018-09-13,7019199231177.0,6326.04
2018-09-17,7019199231177.0,6497.37
2018-09-21,7152633351906.0,6496.02
2018-09-25,7152633351906.0,6583.45
2018-09-29,7152633351906.0,6628.66
2018-10-03,7152633351906.0,6521.31
2018-10-07,7454968648263.0,6573.62
2018-10-11,7454968648263.0,6581.07
2018-10-15,7454968648263.0,6265.16
2018-10-19,7182852313938.0,6509.61
2018-10-23,7182852313938.0,6493.89
2018-10-27,7182852313938.0,6472.17
2018-10-31,7182852313938.0,6301.61
2018-11-04,7184404942702.0,6361.3
2018-11-08,7184404942702.0,6536.83
2018-11-12,7184404942702.0,6408.53
2018-11-16,7175974755379.84,5658.73
2018-11-20,6653303141406.0,4848.78
2018-11-24,6653303141406.0,4352.98
2018-11-28,6653303141406.0,3828.45
2018-12-02,6653303141406.0,4188.09
2018-12-06,5646403851535.0,3744.98
2018-12-10,5646403851535.0,3588.44
2018-12-14,5646403851535.0,3308.11
2018-12-18,5621092245587.73,3556.54
2018-12-22,5106422924660.0,3899.83
2018-12-26,5106422924660.0,3821.52
2018-12-30,5106422924660.0,3770.36
2019-01-03,5618595848853.0,3931.31
2019-01-07,5618595848853.0,4071.77
2019-01-11,5618595848853.0,3646.25
2019-01-15,5883988430955.0,3682.48
2019-01-19,5883988430955.0,3625.73
2019-01-23,5883988430955.0,3587.35
2019-01-27,5883988430955.0,3576.3
2019-01-31,5814661935892.0,3470.0
2019-02-04,5814661935892.0,3456.02
2019-02-08,5814661935892.0,3394.76
2019-02-12,6061518831027.0,3629.47
2019-02-16,6061518831027.0,3608.2
2019-02-20,6061518831027.0,3926.53
2019-02-24,6064081790460.55,4139.6
2019-02-28,6071846049921.0,3833.23
2019-03-04,6071846049921.0,3814.58
2019-03-08,6071846049921.0,3886.82
2019-03-12,6068891541677.0,3881.09
2019-03-16,6068891541677.0,3936.5
2019-03-20,6068891541677.0,4029.11
2019-03-24,6368919654419.87,4011.92
2019-03-28,6379265451411.0,4048.51
2019-04-01,6379265451411.0,4114.16
2019-04-05,6379265451411.0,4911.24
2019-04-09,6393023717202.0,5268.71
2019-04-13,6393023717202.0,5072.85
2019-04-17,6393023717202.0,5196.65
2019-04-21,6357721118108.33,5309.28
2019-04-25,6353030562984.0,5434.19
2019-04-29,6353030562984.0,5301.29
2019-05-03,6353030562984.0,5390.16
2019-05-07,6702169884349.0,5684.47
2019-05-11,6702169884349.0,6348.02
2019-05-15,6702169884349.0,7992.69
2019-05-19,6704632680587.0,7265.05
2019-05-23,6704632680587.0,7625.93
2019-05-27,6704632680587.0,8744.42
2019-05-31,7459680720542.0,8272.46
2019-06-04,7459680720542.0,8134.92
2019-06-08,7459680720542.0,7998.29
2019-06-12,7459680720542.0,7917.58
2019-06-16,7409399249090.0,8859.47
2019-06-20,7409399249090.0,9281.7
2019-06-24,7409399249090.0,10814.48
2019-06-28,7934713219631.0,11132.85
2019-07-02,7934713219631.0,10578.72
2019-07-06,7934713219631.0,10955.16
2019-07-10,9064159826491.0,12586.78
2019-07-14,9064159826491.0,11389.1
2019-07-18,9064159826491.0,9674.28
2019-07-22,9064159826491.0,10587.41
2019-07-26,9013786945892.0,9875.17
2019-07-30,9013786945892.0,9501.33
2019-08-03,9013786945892.0,10529.55
2019-08-07,9985348008060.0,11465.67
2019-08-11,9985348008060.0,11282.22
2019-08-15,9985348008060.0,10016.96
2019-08-19,10183488432890.0,10317.6
2019-08-23,10183488432890.0,10111.98
2019-08-27,10183488432890.0,10360.28
2019-08-31,10183488432890.0,9577.99
2019-09-04,10771996663680.0,10621.29
2019-09-08,10771996663680.0,10487.21
2019-09-12,10771996663680.0,10159.32
2019-09-16,11890594958796.0,10310.43
2019-09-20,11890594958796.0,10275.88
2019-09-24,11890594958796.0,9683.38
2019-09-28,12759819404409.0,8193.9
2019-10-02,12759819404409.0,8322.92
2019-10-06,12759819404409.0,8147.69
2019-10-10,12874760266706.7,8587.92
2019-10-14,13008091666972.0,8283.76
2019-10-18,13008091666972.0,8076.78
2019-10-22,13008091666972.0,8222.52
2019-10-26,13691480038694.0,8666.79
2019-10-30,13691480038694.0,9433.35
2019-11-03,13691480038694.0,9301.18
2019-11-07,13669891710442.8,9343.34
2019-11-11,12720005267391.0,9037.12
2019-11-15,12720005267391.0,8632.32
2019-11-19,12720005267391.0,8175.99
2019-11-23,12973235968800.0,7286.35
2019-11-27,12973235968800.0,7163.63
2019-12-01,12973235968800.0,7557.72
2019-12-05,12955951549096.1,7192.85
2019-12-09,12876842089682.0,7522.39
2019-12-13,12876842089682.0,7189.16
2019-12-17,12876842089682.0,6879.54
2019-12-21,12948593420946.0,7190.17
2019-12-25,12948593420946.0,7250.69
2019-12-29,12948593420946.0,7301.07
2020-01-02,13798783827516.0,7175.68
2020-01-06,13798783827516.0,7351.57
2020-01-10,13798783827516.0,7817.92
2020-01-14,13819009697340.3,8105.24
2020-01-18,14776367535689.0,8900.34
2020-01-22,14776367535689.0,8722.26
2020-01-26,14776367535689.0,8327.36
2020-01-30,15466098935555.0,9279.81
2020-02-03,15466098935555.0,9314.56
2020-02-07,15466098935555.0,9755.66
2020-02-11,15521134947902.1,9854.79
2020-02-15,15546745765529.0,10368.53
2020-02-19,15546745765529.0,10180.65
2020-02-23,15546745765529.0,9669.63
2020-02-27,15486913440293.0,8785.52
2020-03-02,15486913440293.0,8534.17
2020-03-06,15486913440293.0,9067.39
2020-03-10,16552923967337.0,7931.94
2020-03-14,16552923967337.0,5609.03
2020-03-18,16552923967337.0,5357.61
2020-03-22,16552923967337.0,6189.85
2020-03-26,14143559041805.2,6698.46
2020-03-30,13912524048946.0,5885.41
2020-04-03,13912524048946.0,6809.11
2020-04-07,13912524048946.0,7343.2
2020-04-11,14715214060657.0,6873.24
2020-04-15,14715214060657.0,6871.95
2020-04-19,14715214060657.0,7259.36
2020-04-23,15958652328578.0,7130.99
2020-04-27,15958652328578.0,7699.27
2020-05-01,15958652328578.0,8628.77
2020-05-05,16079831604277.9,8885.93
2020-05-09,16104807485529.0,9821.8
2020-05-13,16104807485529.0,8814.53
2020-05-17,16104807485529.0,9385.7
2020-05-21,15138043247083.0,9510.67
2020-05-25,15138043247083.0,8730.73
2020-05-29,15138043247083.0,9569.21
2020-06-02,15138043247083.0,10204.23
2020-06-06,13732352106018.0,9623.75
2020-06-10,13732352106018.0,9775.15
2020-06-14,13732352106018.0,9473.5
2020-06-18,15784744305477.0,9454.81
2020-06-22,15784744305477.0,9284.78
2020-06-26,15784744305477.0,9240.85
2020-06-30,15784618886622.5,9185.35
2020-07-04,15784217546288.0,9072.42
2020-07-08,15784217546288.0,9256.23
2020-07-12,15784217546288.0,9235.96
2020-07-16,17345948872516.0,9193.51
2020-07-20,17345948872516.0,9214.66
2020-07-24,17345948872516.0,9613.11
2020-07-28,16847561611550.0,11042.4
2020-08-01,16847561611550.0,11343.88
2020-08-05,16847561611550.0,11194.25
2020-08-09,16847561611550.0,11767.6
2020-08-13,16947802333947.0,11573.11
2020-08-17,16947802333947.0,11914.01
2020-08-21,16947802333947.0,11865.82
2020-08-25,17557993035167.0,11763.93
2020-08-29,17557993035167.0,11534.75
2020-09-02,17557993035167.0,11923.25
2020-09-06,17557993035167.0,10159.62
2020-09-10,17345997805929.0,10227.83
2020-09-14,17345997805929.0,10330.77
2020-09-18,17345997805929.0,10943.89
2020-09-22,19314656404097.0,10430.46
2020-09-26,19314656404097.0,10692.84
2020-09-30,19314656404097.0,10840.8
2020-10-04,19300708897945.594,10551.77
2020-10-08,19298087186263.0,10670.8
2020-10-12,19298087186263.0,11376.61
2020-10-16,19298087186263.0,11503.73
2020-10-20,19997335994446.0,11758.16
2020-10-24,19997335994446.0,12944.52
2020-10-28,19997335994446.0,13651.47
2020-11-01,19997335994446.0,13810.32
2020-11-05,16787779609933.0,14155.59
2020-11-09,16787779609933.0,15490.6
2020-11-13,16787779609933.0,16295.57
2020-11-17,17596801059571.0,16725.15
2020-11-21,17596801059571.0,18687.45
2020-11-25,17596801059571.0,19172.52
2020-11-29,18158528379021.04,17732.42
2020-12-03,19157154724710.0,19226.97
2020-12-07,19157154724710.0,19377.66
2020-12-11,19157154724710.0,18247.76
2020-12-15,18670168558400.0,19276.59
2020-12-19,18670168558400.0,23150.79
2020-12-23,18670168558400.0,23824.99
2020-12-27,18670168558400.0,26443.21
2020-12-31,18599593048299.0,28856.59
2021-01-04,18599593048299.0,33000.78
2021-01-08,18599593048299.0,39486.04
2021-01-12,20607418304386.0,35544.94
2021-01-16,20607418304386.0,36828.52
2021-01-20,20607418304386.0,36020.13
2021-01-24,20823531150112.0,32099.74
2021-01-28,20823531150112.0,30419.17
2021-02-01,20823531150112.0,33136.46
2021-02-05,20823531150112.0,37002.09
2021-02-09,21434395961349.0,46364.3
2021-02-13,21434395961349.0,47471.4
2021-02-17,21434395961349.0,49160.1
2021-02-21,21724134900047.0,56001.2
2021-02-25,21724134900047.0,50624.84
2021-03-01,21724134900047.0,45113.92
2021-03-05,21724134900047.0,48448.91
2021-03-09,21448277761060.0,52299.33
2021-03-13,21448277761060.0,57253.28
2021-03-17,21448277761060.0,56872.38
2021-03-21,21865558044611.0,58085.8
2021-03-25,21865558044611.0,52508.23
2021-03-29,21865558044611.0,55783.71
2021-04-02,23064760716651.37,58736.92
2021-04-06,23137439666472.0,59054.1
2021-04-10,23137439666472.0,58102.58
2021-04-14,23137439666472.0,63554.44
2021-04-18,23581981443664.0,60087.09
2021-04-22,23581981443664.0,53808.8
2021-04-26,23581981443664.0,49075.58
2021-04-30,23581981443664.0,53584.15
2021-05-04,20608845737768.0,57213.33
2021-05-08,20608845737768.0,57380.27
2021-05-12,20608845737768.0,56750.0
2021-05-16,25046487590083.0,46736.58
2021-05-20,25046487590083.0,36964.27
2021-05-24,25046487590083.0,34754.54
2021-05-28,25046487590083.0,38445.29
2021-06-01,21047730572452.0,37310.54
2021-06-05,21047730572452.0,36885.51
2021-06-09,21047730572452.0,33450.19
2021-06-13,20836567779802.566,35494.9
2021-06-17,19932791027263.0,38324.87
2021-06-21,19932791027263.0,35592.35
2021-06-25,19932791027263.0,34639.38
2021-06-29,19932791027263.0,34456.67
2021-07-03,15634861856766.197,33856.86
2021-07-07,14363025673660.0,34211.01
2021-07-11,14363025673660.0,33515.57
2021-07-15,14363025673660.0,32814.61
2021-07-19,13672594272814.0,31783.49
2021-07-23,13672594272814.0,32297.89
2021-07-27,13672594272814.0,37318.14
2021-07-31,14319158983942.734,42214.15
2021-08-04,14496442856349.0,38138.0
2021-08-08,14496442856349.0,44634.13
2021-08-12,14496442856349.0,45611.46
2021-08-16,15556093717703.0,47056.41
2021-08-20,15556093717703.0,46734.65
2021-08-24,15556093717703.0,49523.5
2021-08-28,17615033039279.0,49056.86
2021-09-01,17615033039279.0,47155.87
2021-09-05,17615033039279.0,49947.38
2021-09-09,18415156832118.0,46078.38
2021-09-13,18415156832118.0,46059.12
2021-09-17,18415156832118.0,47785.26
2021-09-21,18632996500113.82,42901.56
2021-09-25,18997641161759.0,42815.56
2021-09-29,18997641161759.0,41011.16
2021-10-03,18997641161759.0,47727.1
2021-10-07,19893045048575.0,55343.76
2021-10-11,19893045048575.0,54625.74
2021-10-15,19893045048575.0,57397.74
2021-10-19,20082460130831.0,61971.59
2021-10-23,20082460130831.0,60697.06
2021-10-27,20082460130831.0,60345.17
2021-10-31,20286661027549.07,61731.29
2021-11-04,21659344833265.0,62954.86
2021-11-08,21659344833265.0,63293.22
2021-11-12,21659344833265.0,64838.81
2021-11-16,22674148233453.0,63584.25
2021-11-20,22674148233453.0,58133.02
2021-11-24,22674148233453.0,57578.22
2021-11-28,22464723406485.65,54801.15
2021-12-02,22335659268936.0,57229.76
2021-12-06,22335659268936.0,49380.43
2021-12-10,22335659268936.0,47659.68
2021-12-14,24195286980614.0,46757.09
2021-12-18,24195286980614.0,46173.51
2021-12-22,24195286980614.0,48934.57
2021-12-26,24272331996980.0,50470.89
2021-12-30,24272331996980.0,46408.87
2022-01-03,24272331996980.0,47327.87
2022-01-07,24272331996980.0,43120.63
2022-01-11,24371874614346.0,41849.0
2022-01-15,24371874614346.0,43099.37
2022-01-19,24371874614346.0,42381.48
2022-01-23,26643185256535.0,35071.43
2022-01-27,26643185256535.0,36823.5
2022-01-31,26643185256535.0,37918.62
2022-02-04,26684698822068.03,37092.4
2022-02-08,26690525287406.0,43834.02
2022-02-12,26690525287406.0,42401.27
2022-02-16,26690525287406.0,44536.2
2022-02-20,27967152532434.0,40115.05
2022-02-24,27967152532434.0,37291.48
2022-02-28,27967152532434.0,37704.56
2022-03-04,27550332084344.0,42464.4
2022-03-08,27550332084344.0,38032.5
2022-03-12,27550332084344.0,38741.04
2022-03-16,27550332084344.0,39320.82
2022-03-20,27452707696466.0,42222.32
2022-03-24,27452707696466.0,42905.06
2022-03-28,27452707696466.0,46858.53
2022-04-01,28587155782195.0,45539.22
2022-04-05,28587155782195.0,46611.26
2022-04-09,28587155782195.0,42278.94
2022-04-13,28587155782195.0,40102.2
2022-04-17,28225928151211.0,40388.78
2022-04-21,28225928151211.0,41375.79
2022-04-25,28225928151211.0,39465.57
2022-04-29,29794407589312.0,39770.04
2022-05-03,29794407589312.0,38510.65
2022-05-07,29794407589312.0,36013.03
2022-05-11,31251101365711.0,31003.93
2022-05-15,31251101365711.0,30074.61
2022-05-19,31251101365711.0,28680.97
2022-05-23,31251101365711.0,30278.94
2022-05-27,29897409688834.0,29193.92
2022-05-31,29897409688834.0,31715.58
2022-06-04,29897409688834.0,29681.76
2022-06-08,30107694713067.656,31117.83
2022-06-12,30283293547737.0,28344.5
2022-06-16,30283293547737.0,22550.79
2022-06-20,30283293547737.0,20540.38
2022-06-24,29570168636358.0,21088.3
2022-06-28,29570168636358.0,20702.23
2022-07-02,29570168636358.0,19226.7
2022-07-06,29570168636358.0,20181.91
2022-07-10,29152798808272.0,21582.6
2022-07-14,29152798808272.0,20223.69
2022-07-18,29152798808272.0,20774.23
2022-07-22,27692567959234.0,23154.09
2022-07-26,27692567959234.0,21300.72
2022-07-30,27692567959234.0,23792.0
2022-08-03,27692567959234.0,22981.77
2022-08-07,28174668481289.0,22947.19
2022-08-11,28174668481289.0,23959.92
2022-08-15,28174668481289.0,24314.89
2022-08-19,28351606743494.0,23193.99
2022-08-23,28351606743494.0,21402.93
2022-08-27,28351606743494.0,20233.32
2022-08-31,30293716756044.19,19793.02
2022-09-04,30977051760460.0,19834.94
2022-09-08,30977051760460.0,19280.08
2022-09-12,30977051760460.0,21794.52
2022-09-16,32045359565303.0,19694.69
2022-09-20,32045359565303.0,19542.2
2022-09-24,32045359565303.0,19280.58
2022-09-28,31419898493798.69,19104.89
2022-10-02,31360548173145.0,19314.69
2022-10-06,31360548173145.0,20167.79
2022-10-10,33738662001569.633,19441.88
2022-10-14,35610794164372.0,19383.33
2022-10-18,35610794164372.0,19548.97
2022-10-22,35610794164372.0,19171.34
2022-10-26,36835682546788.0,20101.27
2022-10-30,36835682546788.0,20816.16
2022-11-03,36835682546788.0,20153.99
2022-11-07,36766791551487.06,20920.33
2022-11-11,36762198818467.0,17550.23
2022-11-15,36762198818467.0,16587.96
2022-11-19,36762198818467.0,16683.22
2022-11-23,36950494067222.0,16194.75
2022-11-27,36950494067222.0,16453.47
2022-12-01,36950494067222.0,17170.62
2022-12-05,36950494067222.0,17117.57
2022-12-09,34244331613176.0,17234.58
2022-12-13,34244331613176.0,17206.87
2022-12-17,34244331613176.0,16637.6
2022-12-21,35364065900457.0,16904.64
2022-12-25,35364065900457.0,16838.1
2022-12-29,35364065900457.0,16539.28
2023-01-02,35364065900457.0,16613.71
2023-01-06,34093570325204.0,16826.41
2023-01-10,34093570325204.0,17192.07
2023-01-14,34093570325204.0,19933.36
2023-01-18,37590453655497.0,21145.18
2023-01-22,37590453655497.0,22772.5
2023-01-26,37590453655497.0,23089.74
2023-01-30,39350942467773.0,23755.85
2023-02-03,39350942467773.0,23454.41
2023-02-07,39350942467773.0,22763.74
2023-02-11,39350942467773.0,21638.55
2023-02-15,39156400059293.0,22211.8
2023-02-19,39156400059293.0,24641.94
2023-02-23,39156400059293.0,24185.67
2023-02-27,43053844193928.0,23563.11
2023-03-03,43053844193928.0,23467.36
2023-03-07,43053844193928.0,22410.62
2023-03-11,43551722213590.0,20224.85
2023-03-15,43551722213590.0,24767.46
2023-03-19,43551722213590.0,26975.39
2023-03-23,43767569956061.28,27306.32
2023-03-27,46843400286277.0,27999.84
2023-03-31,46843400286277.0,28033.06
2023-04-04,46843400286277.0,27802.23
2023-04-08,47887764338536.0,27925.55
2023-04-12,47887764338536.0,30234.98
2023-04-16,47887764338536.0,30319.32
2023-04-20,48296984989381.2,28829.57
2023-04-24,48712405953118.0,27590.55
2023-04-28,48712405953118.0,29480.35
2023-05-02,48712405953118.0,28086.65
2023-05-06,48005534313579.0,29535.38
2023-05-10,48005534313579.0,27640.09
2023-05-14,48005534313579.0,26785.94
2023-05-18,49188301954866.32,27398.27
2023-05-22,49549703178593.0,26756.57
2023-05-26,49549703178593.0,26477.29
2023-05-30,49549703178593.0,27744.66
2023-06-03,51234338863443.0,27251.93
2023-06-07,51234338863443.0,27243.64
2023-06-11,51234338863443.0,25852.82
2023-06-15,52350439455487.0,25127.04
2023-06-19,52350439455487.0,26337.08
2023-06-23,52350439455487.0,29903.73
2023-06-27,52350439455487.0,30266.7
2023-07-01,50646206431058.0,30471.5
2023-07-05,50646206431058.0,30774.87
2023-07-09,50646206431058.0,30214.55
2023-07-13,53911173001055.0,30391.64
2023-07-17,53911173001055.0,30240.28
2023-07-21,53911173001055.0,29802.29
2023-07-25,53911173001055.0,29178.42
2023-07-29,52328312063444.0,29316.12
2023-08-02,52328312063444.0,29683.61
2023-08-06,52328312063444.0,29048.01
2023-08-10,52391178981379.0,29565.82
2023-08-14,52391178981379.0,29283.84
2023-08-18,52391178981379.0,26662.05
2023-08-22,53588410123873.43,26123.41
2023-08-26,55621444139430.0,26049.42
2023-08-30,55621444139430.0,27731.23
2023-09-03,55621444139430.0,25869.09
2023-09-07,54150142369480.0,25753.31
2023-09-11,54150142369480.0,25832.82
2023-09-15,54150142369480.0,26536.02
2023-09-19,55816608966185.68,26763.76
2023-09-23,57119871304635.0,26581.86
2023-09-27,57119871304635.0,26212.82
2023-10-01,57119871304635.0,26970.43
2023-10-05,57321508229258.0,27797.56
2023-10-09,57321508229258.0,27937.18
2023-10-13,57321508229258.0,26758.66
2023-10-17,61030681983176.0,28517.32
2023-10-21,61030681983176.0,29682.6
2023-10-25,61030681983176.0,33902.65
2023-10-29,61030681983176.0,34090.68
2023-11-02,62463471666733.0,35440.51
2023-11-06,62463471666733.0,35048.35
2023-11-10,62463471666732.94,36696.25
2023-11-14,64678587803497.0,36497.35
2023-11-18,64678587803496.94,36624.3
2023-11-22,64678587803496.984,35808.95
2023-11-26,67912869716769.22,37800.94
2023-11-30,67957790298898.0,37867.37
2023-12-04,67957790298898.0,39976.04
2023-12-08,67957790298898.0,43298.7
2023-12-12,67305906902031.055,41238.31
2023-12-16,67305906902031.1,41934.71
2023-12-20,67305906902031.06,42262.62
2023-12-24,72006146478567.25,43742.33
2023-12-28,72006146478567.0,43470.76
2024-01-01,72006146478567.17,42249.69
2024-01-05,72006146478567.08,44190.1
2024-01-09,73197634206448.0,46972.42
2024-01-13,73197634206448.0,42843.98
2024-01-17,73197634206448.0,43132.4
2024-01-21,70343519904867.086,41659.4
2024-01-25,70343519904867.29,40068.49
2024-01-29,70343519904867.18,42030.81
2024-02-02,72346611061723.23,43061.16
2024-02-06,75502165623894.0,42653.29
2024-02-10,75502165623894.0,47134.54
2024-02-14,75502165623894.0,49739.24
2024-02-18,81725299822043.08,51685.35
2024-02-22,81725299822043.17,51862.86
2024-02-26,81725299822043.16,51727.76
2024-03-01,79428308380841.48,61172.49
2024-03-05,79351228131136.69,68377.67
2024-03-09,79351228131136.72,68306.9
2024-03-13,79351228131136.72,71489.22
2024-03-17,83947913181362.0,65303.67
2024-03-21,83947913181362.0,67857.18
2024-03-25,83947913181362.0,67226.33
2024-03-29,83126997340024.75,70754.69
2024-04-02,83126997340024.73,69701.3
2024-04-06,83126997340024.7,67857.42
2024-04-10,83450993523979.81,69141.75
2024-04-14,86388558925171.34,64019.74
2024-04-18,86388558925171.28,61280.51
2024-04-22,86388558925171.31,64949.79
2024-04-26,88104191118792.78,64486.29
2024-04-30,88104191118792.73,63832.72
2024-05-04,88104191118792.73,62885.27
2024-05-08,88104191118792.81,62323.38
2024-05-12,83148355189240.0,60805.78
2024-05-16,83148355189240.0,66239.13
2024-05-20,83148355189240.0,66266.07
2024-05-24,84381461788831.33,67942.23
2024-05-28,84381461788831.19,69374.17
2024-06-01,84381461788831.23,67484.93
2024-06-05,84381461788831.12,70553.24
2024-06-09,83716654861184.7,69297.93
2024-06-13,83716654861184.75,68239.79
2024-06-17,83716654861184.77,66636.85
2024-06-21,83675262295060.0,64830.29
2024-06-25,83675262295060.0,60279.54
2024-06-29,83675262295060.0,60315.67
2024-07-03,83675262295060.0,62028.38
2024-07-07,79495195323031.17,58265.25
2024-07-11,79495195323031.17,57743.11
2024-07-15,79495195323031.23,60798.16
2024-07-19,82047728459932.77,63968.61
2024-07-23,82047728459932.66,67597.26
2024-07-27,82047728459932.73,67914.86
2024-07-31,87487947532070.14,66180.0
2024-08-04,90666502495566.0,60676.68
2024-08-08,90666502495566.0,55033.47
2024-08-12,90666502495566.0,58717.0
2024-08-16,86871474313762.0,57523.47
2024-08-20,86871474313762.0,59475.91
2024-08-24,86871474313762.0,64082.05
2024-08-28,87937390901164.8,59466.82
2024-09-01,89471664776971.3,58968.91
2024-09-05,89471664776971.36,57966.79
2024-09-09,89471664776971.31,54857.17
2024-09-13,92671576265160.81,58136.5
2024-09-17,92671576265160.67,58194.98
2024-09-21,92671576265160.73,63213.19
2024-09-25,91782581703877.36,64279.04
2024-09-29,88404402371000.0,65888.5
2024-10-03,88404402371000.0,60639.47
2024-10-07,88404402371000.0,62814.93
2024-10-11,92049594548484.72,60269.24
2024-10-15,92049594548484.64,66048.56
2024-10-19,92049594548484.58,68426.2
2024-10-23,95672703408224.0,67368.2
2024-10-27,95672703408224.0,67018.78
2024-10-31,95672703408224.0,72329.87
2024-11-04,95989214149657.64,68744.21
2024-11-08,101646843652784.62,75926.31
2024-11-12,101646843652784.61,88719.74
2024-11-16,101646843652784.56,91063.24
2024-11-20,102289407543324.0,92369.46
2024-11-24,102289407543324.0,97776.94
2024-11-28,102289407543324.0,95956.99
2024-12-02,102892719959890.11,97273.62
2024-12-06,103919634711492.0,97079.54
2024-12-10,103919634711492.0,97465.55
2024-12-14,103919634711492.0,101467.53
2024-12-18,108522647629298.0,106156.01
2024-12-22,108522647629298.0,97226.54
2024-12-26,108522647629298.0,99300.12
2024-12-30,109782075598904.53,93536.42
2025-01-03,109782075598904.6,96853.63
2025-01-07,109782075598904.62,102253.31
