"Date","Price","Open","High","Low","Vol.","Change %"
"10/11/2024","74.30","73.17","74.80","72.90","35.37M","0.26%"
"10/10/2024","74.11","73.32","74.95","72.72","43.03M","-0.35%"
"10/09/2024","74.37","72.52","74.63","72.06","39.35M","2.41%"
"10/08/2024","72.62","70.66","72.98","70.31","38.96M","4.34%"
"10/07/2024","69.60","71.05","71.58","69.06","41.20M","-3.29%"
"10/04/2024","71.97","72.00","72.16","69.78","55.47M","3.52%"
"10/03/2024","69.52","68.73","70.81","68.39","48.87M","-0.23%"
"10/02/2024","69.68","69.01","70.54","67.87","39.56M","0.37%"
"10/01/2024","69.42","72.28","72.43","67.70","67.38M","-4.24%"
"09/30/2024","72.49","71.46","72.62","70.18","43.17M","0.78%"
"09/27/2024","71.93","73.62","73.66","71.39","41.47M","-1.72%"
"09/26/2024","73.19","74.92","75.07","71.58","53.50M","2.12%"
"09/25/2024","71.67","71.14","72.49","71.06","32.36M","0.03%"
"09/24/2024","71.65","71.28","72.09","69.38","40.63M","1.42%"
"09/23/2024","70.65","70.62","71.15","70.04","34.92M","0.74%"
"09/20/2024","70.13","70.15","70.68","68.31","48.38M","-0.64%"
"09/19/2024","70.58","70.30","71.80","69.41","57.40M","7.56%"
"09/18/2024","65.62","67.02","68.76","65.39","83.20M","-1.31%"
"09/17/2024","66.49","67.70","68.26","65.47","51.56M","0.06%"
"09/16/2024","66.45","66.42","66.71","65.03","41.17M","-1.34%"
"09/13/2024","67.35","66.15","67.87","66.05","43.98M","1.31%"
"09/12/2024","66.48","64.63","66.89","63.89","55.17M","2.96%"
"09/11/2024","64.57","61.18","64.95","57.77","81.74M","6.38%"
"09/10/2024","60.70","59.78","60.92","58.20","45.79M","2.69%"
"09/09/2024","59.11","58.57","59.49","57.33","55.42M","3.72%"
"09/06/2024","56.99","61.61","61.97","56.72","84.95M","-8.11%"
"09/05/2024","62.02","61.14","63.72","60.72","55.09M","0.32%"
"09/04/2024","61.82","61.04","63.37","60.65","48.40M","-0.85%"
"09/03/2024","62.35","67.26","67.32","61.29","73.79M","-9.12%"
"08/30/2024","68.61","68.12","68.87","66.18","46.47M","3.41%"
"08/29/2024","66.35","67.45","69.43","65.79","60.02M","-0.52%"
"08/28/2024","66.70","68.80","69.12","65.16","59.31M","-3.39%"
"08/27/2024","69.04","67.73","69.50","66.85","35.77M","0.85%"
"08/26/2024","68.46","70.27","70.67","67.53","42.49M","-2.93%"
"08/23/2024","70.53","70.20","71.72","68.50","64.38M","3.14%"
"08/22/2024","68.38","72.86","73.16","67.92","63.75M","-4.80%"
"08/21/2024","71.83","71.18","72.66","70.42","51.50M","1.37%"
"08/20/2024","70.86","70.90","72.06","70.09","48.93M","-0.62%"
"08/19/2024","71.30","68.68","71.35","67.89","45.80M","3.88%"
"08/16/2024","68.64","67.62","69.25","67.19","44.84M","0.26%"
"08/15/2024","68.46","66.13","68.63","65.99","53.21M","7.52%"
"08/14/2024","63.67","63.99","64.64","61.87","62.36M","0.17%"
"08/13/2024","63.56","60.96","63.71","60.90","54.48M","7.27%"
"08/12/2024","59.25","59.23","60.40","58.11","54.49M","0.68%"
"08/09/2024","58.85","57.44","59.53","57.00","62.80M","1.36%"
"08/08/2024","58.06","55.45","58.35","54.01","76.44M","9.16%"
"08/07/2024","53.19","57.57","58.51","53.00","91.38M","-3.22%"
"08/06/2024","54.96","54.13","57.75","53.14","96.45M","2.50%"
"08/05/2024","53.62","49.33","56.19","48.80","143.96M","-8.72%"
"08/02/2024","58.74","59.65","60.72","57.00","104.92M","-7.29%"
"08/01/2024","63.36","68.58","70.22","61.70","105.35M","-7.21%"
"07/31/2024","68.28","66.98","69.00","66.38","86.70M","8.74%"
"07/30/2024","62.79","66.28","66.59","61.34","71.53M","-4.08%"
"07/29/2024","65.46","66.27","67.19","64.52","57.82M","0.58%"
"07/26/2024","65.08","65.00","66.34","63.78","68.70M","2.86%"
"07/25/2024","63.27","65.56","67.34","62.13","94.06M","-3.33%"
"07/24/2024","65.45","70.23","70.38","65.04","79.79M","-10.78%"
"07/23/2024","73.36","73.73","75.13","73.14","43.56M","-1.08%"
"07/22/2024","74.16","73.65","74.63","72.12","56.40M","4.36%"
"07/19/2024","71.06","72.80","73.97","70.44","59.12M","-2.71%"
"07/18/2024","73.04","75.81","75.92","71.55","65.84M","-1.50%"
"07/17/2024","74.15","77.33","77.57","74.09","71.42M","-8.79%"
"07/16/2024","81.30","81.94","82.35","79.74","41.82M","0.07%"
"07/15/2024","81.24","81.47","83.62","80.23","54.95M","0.74%"
"07/12/2024","80.64","79.51","82.94","79.29","50.51M","1.63%"
"07/11/2024","79.35","84.97","85.06","78.70","74.66M","-6.57%"
"07/10/2024","84.93","83.32","85.20","82.67","38.78M","3.13%"
"07/09/2024","82.35","82.92","83.49","81.62","36.19M","0.22%"
"07/08/2024","82.17","81.81","82.46","81.28","36.68M","0.66%"
"07/05/2024","81.63","79.57","81.85","79.43","39.81M","3.03%"
"07/03/2024","79.23","76.95","79.31","76.95","28.08M","2.46%"
"07/02/2024","77.33","74.29","77.38","74.24","37.48M","3.07%"
"07/01/2024","75.03","74.16","75.29","72.42","43.28M","1.64%"
"06/28/2024","73.82","75.29","77.53","73.45","53.90M","-1.57%"
"06/27/2024","75.00","74.32","75.70","73.92","37.06M","0.73%"
"06/26/2024","74.46","73.60","74.70","73.41","36.27M","0.24%"
"06/25/2024","74.28","72.79","74.43","72.37","39.30M","3.34%"
"06/24/2024","71.88","73.82","74.63","71.80","46.88M","-3.39%"
"06/21/2024","74.40","74.90","75.53","73.72","38.86M","-0.92%"
"06/20/2024","75.09","77.46","77.66","74.22","52.73M","-2.35%"
"06/18/2024","76.90","76.83","77.23","76.06","33.22M","0.05%"
"06/17/2024","76.86","74.28","77.72","73.67","46.68M","3.63%"
"06/14/2024","74.17","72.95","74.21","72.73","35.78M","1.45%"
"06/13/2024","73.11","73.57","73.89","72.07","43.64M","1.60%"
"06/12/2024","71.96","71.01","73.02","70.72","62.20M","3.94%"
"06/11/2024","69.23","67.32","69.32","66.66","35.69M","2.06%"
"06/10/2024","67.83","66.59","68.06","66.48","36.23M","1.06%"
"06/07/2024","67.12","67.12","68.32","66.62","44.97M","-0.37%"
"06/06/2024","67.37","67.74","67.88","66.85","36.52M","-0.12%"
"06/05/2024","67.45","65.12","67.48","64.65","52.44M","6.04%"
"06/04/2024","63.61","63.00","64.13","62.27","44.25M","0.74%"
"06/03/2024","63.14","63.73","64.15","60.96","55.72M","0.98%"
"05/31/2024","62.53","62.60","62.89","58.96","71.87M","-0.11%"
"05/30/2024","62.60","64.25","64.29","61.99","42.78M","-3.22%"
"05/29/2024","64.68","64.24","65.44","64.20","39.64M","-2.09%"
"05/28/2024","66.06","65.86","66.10","64.80","41.59M","1.09%"
"05/24/2024","65.35","64.25","65.89","63.94","41.28M","2.80%"
"05/23/2024","63.57","66.50","66.51","62.80","65.44M","-1.49%"
"05/22/2024","64.53","64.69","65.00","63.42","40.02M","-0.06%"
"05/21/2024","64.57","63.44","64.67","63.35","31.16M","0.51%"
"05/20/2024","64.24","63.02","64.53","62.94","37.27M","2.07%"
"05/17/2024","62.94","63.09","63.35","62.02","35.05M","-0.22%"
"05/16/2024","63.08","63.36","64.20","62.99","43.86M","-0.61%"
"05/15/2024","63.47","61.69","63.62","61.06","65.24M","4.62%"
"05/14/2024","60.67","59.36","60.90","59.28","46.48M","1.86%"
"05/13/2024","59.56","59.92","59.97","58.98","33.86M","0.66%"
"05/10/2024","59.17","59.36","60.07","58.54","46.33M","0.68%"
"05/09/2024","58.77","58.50","59.00","57.75","40.72M","0.55%"
"05/08/2024","58.45","57.50","59.01","57.45","39.01M","-0.19%"
"05/07/2024","58.56","58.72","59.23","58.28","46.66M","0.00%"
"05/06/2024","58.56","57.42","58.60","57.12","41.27M","3.28%"
"05/03/2024","56.70","56.33","57.11","55.73","75.44M","5.96%"
"05/02/2024","53.51","52.92","53.85","51.20","62.41M","3.70%"
"05/01/2024","51.60","52.15","54.80","51.27","104.04M","-2.15%"
"04/30/2024","52.74","55.30","55.85","52.73","62.62M","-5.73%"
"04/29/2024","55.94","56.08","56.33","54.88","51.18M","1.19%"
"04/26/2024","55.28","54.03","55.87","53.77","68.00M","4.60%"
"04/25/2024","52.85","50.90","53.19","50.48","86.41M","-1.60%"
"04/24/2024","53.71","54.32","54.91","52.83","72.16M","0.98%"
"04/23/2024","53.19","51.62","53.62","51.49","75.92M","4.46%"
"04/22/2024","50.92","50.38","51.77","49.17","71.30M","2.91%"
"04/19/2024","49.48","52.28","52.47","48.85","125.40M","-6.20%"
"04/18/2024","52.75","53.89","54.56","52.51","86.39M","-1.79%"
"04/17/2024","53.71","56.54","56.55","53.35","85.51M","-3.71%"
"04/16/2024","55.78","55.69","56.81","55.24","81.88M","0.02%"
"04/15/2024","55.77","60.20","60.23","55.44","101.83M","-5.02%"
"04/12/2024","58.72","59.88","60.35","58.12","86.29M","-4.83%"
"04/11/2024","61.70","59.61","62.06","58.68","73.47M","4.70%"
"04/10/2024","58.93","58.36","59.28","58.06","101.04M","-2.63%"
"04/09/2024","60.52","60.81","60.94","58.58","60.16M","1.04%"
"04/08/2024","59.90","60.21","60.66","59.31","44.86M","0.07%"
"04/05/2024","59.86","58.40","60.93","58.06","77.45M","3.53%"
"04/04/2024","57.82","62.35","62.61","57.74","83.76M","-4.71%"
"04/03/2024","60.68","59.40","61.46","59.38","55.84M","0.66%"
"04/02/2024","60.28","59.87","60.42","59.00","54.84M","-2.68%"
"04/01/2024","61.94","61.92","62.99","61.12","56.15M","0.62%"
"03/28/2024","61.56","61.89","62.23","61.40","43.51M","-0.63%"
"03/27/2024","61.95","62.57","62.63","60.71","55.69M","0.88%"
"03/26/2024","61.41","62.61","63.01","61.28","46.99M","-0.94%"
"03/25/2024","61.99","61.48","62.63","61.06","43.33M","-1.02%"
"03/22/2024","62.63","62.27","63.17","61.90","45.79M","0.21%"
"03/21/2024","62.50","63.75","63.95","62.42","63.27M","1.30%"
"03/20/2024","61.70","60.07","61.83","59.36","78.28M","3.18%"
"03/19/2024","59.80","58.54","59.98","57.68","59.41M","0.69%"
"03/18/2024","59.39","59.88","60.80","59.29","64.60M","2.82%"
"03/15/2024","57.76","58.69","58.92","57.28","70.44M","-3.65%"
"03/14/2024","59.95","60.87","61.10","58.79","81.24M","-0.81%"
"03/13/2024","60.44","61.44","61.46","59.97","71.89M","-2.33%"
"03/12/2024","61.88","60.29","62.04","58.96","85.28M","4.25%"
"03/11/2024","59.36","59.41","59.88","58.56","73.39M","-1.17%"
"03/08/2024","60.06","62.92","64.13","59.77","148.23M","-4.38%"
"03/07/2024","62.81","61.55","63.31","60.91","71.19M","4.46%"
"03/06/2024","60.13","60.74","61.43","59.35","90.84M","1.85%"
"03/05/2024","59.04","61.10","61.10","58.02","96.60M","-5.35%"
"03/04/2024","62.38","63.09","63.28","62.31","60.21M","-1.19%"
"03/01/2024","63.13","60.75","63.51","60.73","70.48M","4.59%"
"02/29/2024","60.36","60.08","60.85","58.78","68.48M","2.41%"
"02/28/2024","58.94","59.03","59.53","58.55","61.75M","-1.62%"
"02/27/2024","59.91","59.96","60.09","58.87","54.70M","0.62%"
"02/26/2024","59.54","59.94","60.37","59.43","54.94M","-0.13%"
"02/23/2024","59.62","60.83","61.22","59.22","70.20M","-0.91%"
"02/22/2024","60.17","58.78","60.60","58.49","89.64M","8.65%"
"02/21/2024","55.38","54.97","55.42","53.82","77.29M","-1.25%"
"02/20/2024","56.08","56.58","57.18","54.55","81.66M","-2.32%"
"02/16/2024","57.41","59.16","59.21","57.11","75.97M","-2.74%"
"02/15/2024","59.03","58.81","59.21","57.73","65.03M","0.84%"
"02/14/2024","58.54","57.80","58.75","56.86","78.08M","3.17%"
"02/13/2024","56.74","56.24","57.87","55.44","94.47M","-4.73%"
"02/12/2024","59.56","60.21","61.14","59.28","58.13M","-1.18%"
"02/09/2024","60.27","59.03","60.61","58.71","55.11M","2.94%"
"02/08/2024","58.55","58.31","58.89","58.02","49.46M","0.41%"
"02/07/2024","58.31","57.69","58.66","57.17","65.91M","2.98%"
"02/06/2024","56.62","57.38","57.64","55.64","70.06M","-0.58%"
"02/05/2024","56.95","57.19","57.42","55.57","69.97M","-0.51%"
"02/02/2024","57.24","55.18","57.68","54.79","99.25M","5.03%"
"02/01/2024","54.50","53.29","54.64","52.91","81.13M","3.53%"
"01/31/2024","52.64","54.19","54.98","52.58","101.73M","-5.88%"
"01/30/2024","55.93","56.69","56.92","55.60","59.78M","-2.00%"
"01/29/2024","57.07","55.61","57.20","55.34","57.99M","2.94%"
"01/26/2024","55.44","55.68","56.39","55.18","64.19M","-1.84%"
"01/25/2024","56.48","57.26","57.53","55.52","75.70M","0.28%"
"01/24/2024","56.32","56.95","57.90","56.12","89.86M","1.64%"
"01/23/2024","55.41","55.01","55.48","54.28","56.09M","1.19%"
"01/22/2024","54.76","55.41","55.92","54.51","74.83M","0.40%"
"01/19/2024","54.54","52.32","54.62","52.10","93.18M","5.78%"
"01/18/2024","51.56","50.59","51.72","50.11","91.07M","4.29%"
"01/17/2024","49.44","49.07","49.59","47.87","83.28M","-1.73%"
"01/16/2024","50.31","49.88","50.91","49.33","72.94M","-0.06%"
"01/12/2024","50.34","50.67","50.98","49.84","64.11M","0.12%"
"01/11/2024","50.28","50.45","50.97","48.40","95.11M","0.48%"
"01/10/2024","50.04","49.17","50.41","48.84","73.81M","1.98%"
"01/09/2024","49.07","47.66","49.41","47.61","74.22M","0.66%"
"01/08/2024","48.75","46.39","48.90","46.33","67.69M","6.02%"
"01/05/2024","45.98","45.86","46.92","45.47","85.24M","0.37%"
"01/04/2024","45.81","45.87","46.97","45.73","71.87M","-1.67%"
"01/03/2024","46.59","47.17","47.54","46.43","83.91M","-3.20%"
"01/02/2024","48.13","49.35","49.43","47.26","88.14M","-5.07%"
"12/29/2023","50.70","51.38","51.52","50.00","67.12M","-1.38%"
"12/28/2023","51.41","51.92","52.01","51.27","42.88M","-0.25%"
"12/27/2023","51.54","51.35","51.66","51.02","55.75M","0.53%"
"12/26/2023","51.27","50.64","51.51","50.62","43.69M","1.83%"
"12/22/2023","50.35","50.60","50.94","49.64","66.21M","0.41%"
"12/21/2023","50.15","49.89","50.27","48.94","74.54M","3.31%"
"12/20/2023","48.54","50.48","51.27","48.46","88.08M","-4.86%"
"12/19/2023","51.02","50.42","51.06","50.35","60.17M","1.49%"
"12/18/2023","50.27","49.49","50.60","49.37","58.22M","2.09%"
"12/15/2023","49.24","48.94","49.79","48.70","78.37M","1.19%"
"12/14/2023","48.66","49.25","49.73","47.55","101.35M","-0.16%"
"12/13/2023","48.74","47.38","49.07","47.10","115.04M","3.53%"
"12/12/2023","47.08","45.98","47.10","45.57","71.45M","2.41%"
"12/11/2023","45.97","44.67","46.08","44.60","75.77M","2.54%"
"12/08/2023","44.83","43.65","45.00","43.58","90.89M","1.20%"
"12/07/2023","44.30","43.48","44.54","43.11","81.38M","4.19%"
"12/06/2023","42.52","44.28","44.32","42.41","81.50M","-1.78%"
"12/05/2023","43.29","42.31","43.70","42.26","83.77M","0.72%"
"12/04/2023","42.98","42.91","43.07","41.73","90.57M","-2.85%"
"12/01/2023","44.24","43.49","44.44","42.92","86.47M","0.84%"
"11/30/2023","43.87","44.30","44.46","42.84","93.20M","-0.84%"
"11/29/2023","44.24","45.24","45.73","44.13","88.76M","-0.36%"
"11/28/2023","44.40","43.80","44.60","43.67","79.17M","0.79%"
"11/27/2023","44.05","44.01","44.74","43.76","60.93M","-0.29%"
"11/24/2023","44.18","44.25","44.45","43.85","31.99M","-0.50%"
"11/22/2023","44.40","44.57","45.42","44.05","85.93M","1.16%"
"11/21/2023","43.89","44.09","44.16","43.29","74.14M","-1.81%"
"11/20/2023","44.70","43.15","44.95","43.14","83.29M","3.57%"
"11/17/2023","43.16","42.88","43.50","42.56","78.93M","0.07%"
"11/16/2023","43.13","42.76","43.21","42.33","89.02M","0.16%"
"11/15/2023","43.06","43.62","43.78","42.60","109.22M","0.28%"
"11/14/2023","42.94","42.47","43.28","42.29","116.78M","6.29%"
"11/13/2023","40.40","40.25","40.73","39.75","90.22M","-0.91%"
"11/10/2023","40.77","38.75","40.83","38.58","124.79M","6.67%"
"11/09/2023","38.22","39.34","39.71","38.06","129.18M","-2.38%"
"11/08/2023","39.15","39.20","39.43","38.43","93.98M","0.18%"
"11/07/2023","39.08","38.35","39.37","37.97","102.25M","2.82%"
"11/06/2023","38.01","37.81","38.21","37.32","91.80M","1.14%"
"11/03/2023","37.58","36.70","37.98","36.63","114.33M","3.53%"
"11/02/2023","36.30","35.76","36.38","35.40","117.07M","5.31%"
"11/01/2023","34.47","33.00","34.63","32.97","166.32M","5.16%"
"10/31/2023","32.78","32.32","32.88","31.60","111.46M","1.45%"
"10/30/2023","32.31","31.95","32.69","31.58","132.15M","3.23%"
"10/27/2023","31.30","31.58","32.23","30.95","147.35M","1.43%"
"10/26/2023","30.86","32.38","32.64","30.47","187.02M","-5.83%"
"10/25/2023","32.77","34.63","34.68","32.58","164.18M","-7.32%"
"10/24/2023","35.36","34.90","35.59","34.40","122.54M","2.82%"
"10/23/2023","34.39","33.67","35.41","33.06","131.80M","0.88%"
"10/20/2023","34.09","35.52","35.70","34.02","138.86M","-4.51%"
"10/19/2023","35.70","37.15","37.51","35.44","185.03M","-2.67%"
"10/18/2023","36.68","37.47","38.18","36.33","131.58M","-4.23%"
"10/17/2023","38.30","37.52","38.82","36.85","105.19M","-0.96%"
"10/16/2023","38.67","37.82","39.00","37.77","86.58M","3.37%"
"10/13/2023","37.41","39.09","39.28","36.97","130.09M","-3.78%"
"10/12/2023","38.88","39.47","40.05","38.12","118.25M","-1.17%"
"10/11/2023","39.34","38.94","39.41","38.40","95.86M","2.13%"
"10/10/2023","38.52","38.01","39.37","37.85","108.05M","1.64%"
"10/09/2023","37.90","36.61","38.09","36.14","105.48M","1.47%"
"10/06/2023","37.35","34.65","37.69","34.41","147.45M","5.03%"
"10/05/2023","35.56","35.89","36.00","34.50","109.00M","-1.06%"
"10/04/2023","35.94","34.78","36.19","34.64","126.38M","4.05%"
